Ward,Suburb,Property_Code,Park_Name,Node_Id,Node_Name,Item_Id,Item_Type,Item_Description,Latitude,Longitude,Easting,Northing
BRACKEN RIDGE,BALD HILLS,D1084,THOMAS GRAY PARK,12235,BALANCE OF PARK,120870,BUBBLER/DRINKING FOUNTAIN,Knee height bubbler,-27.3074771,153.0154734,501531,6979508
BRACKEN RIDGE,BALD HILLS,D1252,TINCHI TAMBA WETLANDS RESERVE,31164,BALD HILLS SHARED PATHWAY NETWORK,77550,TAP COMBINATION,Bubbler & Tap,-27.30669023,153.0252262,502496,6979595
BRACKEN RIDGE,BRACKEN RIDGE,D0635,MCPHERSON PARK,12266,BRACKEN RIDGE DISTRICT CRICKET & ATHLETIC FACILITY,161921,BUBBLER/DRINKING FOUNTAIN,900mm trough with two bubblers,-27.32195281,153.0421809,504173,6977904
BRACKEN RIDGE,BRACKEN RIDGE,D0635,MCPHERSON PARK,12269,BALANCE OF PARK,77895,TAP COMBINATION,Bubbler & Tap,-27.32133003,153.0416247,504118,6977973
BRACKEN RIDGE,BRACKEN RIDGE,D0635,MCPHERSON PARK,12268,BRACKEN RIDGE GUIDES,77883,TAP COMBINATION,Bubbler & Tap,-27.32225089,153.0416655,504122,6977871
BRACKEN RIDGE,BRACKEN RIDGE,D0635,MCPHERSON PARK,24843,MODEL TRAIN CLUB,79462,TAP COMBINATION,Bubbler & Tap,-27.32213339,153.0421203,504167,6977884
BRACKEN RIDGE,BRACKEN RIDGE,D0635,MCPHERSON PARK,24843,MODEL TRAIN CLUB,79465,TAP COMBINATION,Bubbler & Tap,-27.32236808,153.0422518,504180,6977858
BRACKEN RIDGE,BRACKEN RIDGE,D0635,MCPHERSON PARK,24843,MODEL TRAIN CLUB,79467,TAP COMBINATION,Bubbler & Tap,-27.32249444,153.0423731,504192,6977844
BRACKEN RIDGE,BRACKEN RIDGE,D0635,MCPHERSON PARK,12269,BALANCE OF PARK,77906,TAP COMBINATION,Bubbler & Tap,-27.32285549,153.0426361,504218,6977804
BRACKEN RIDGE,BRACKEN RIDGE,D0718,FERGUSON PARK (BRACKEN RIDGE),12288,BALANCE OF PARK,78018,BUBBLER/DRINKING FOUNTAIN,Bubbler,-27.31794588,153.0365393,503615,6978348
BRACKEN RIDGE,BRACKEN RIDGE,D0718,FERGUSON PARK (BRACKEN RIDGE),12288,BALANCE OF PARK,22623,BUBBLER/DRINKING FOUNTAIN,Drinking Fountain,-27.31802702,153.036984,503659,6978339
BRACKEN RIDGE,BRACKEN RIDGE,D0779,C. SLAUGHTER PARK,12210,C SLAUGHTER PK PLAYGROUND,120714,BUBBLER/DRINKING FOUNTAIN,Bubbler,-27.32691105,153.0358447,503546,6977355
BRACKEN RIDGE,BRACKEN RIDGE,D1023,ISAAC BEST PARK,12220,ISAAC BEST PK ACTIVITY SPACE,120815,TAP COMBINATION,Bubbler & Tap,-27.31905956,153.0209029,502068,6978225
BRACKEN RIDGE,BRACKEN RIDGE,D1023,ISAAC BEST PARK,12218,BALANCE OF PARK,120813,TAP COMBINATION,Bubbler & Tap,-27.31915883,153.0212062,502098,6978214
BRACKEN RIDGE,BRACKEN RIDGE,D1174,WENDY TURNBULL PARK,12035,WENDY TURNBULL PK PLAYGROUND,120756,BUBBLER/DRINKING FOUNTAIN,Bowl style,-27.33045898,153.0363816,503599,6976962
BRACKEN RIDGE,BRACKEN RIDGE,D1260,ENBROOK PARKLAND,12103,BALANCE OF PARK,120697,TAP COMBINATION,Bubbler & Tap,-27.33086697,153.0290124,502870,6976917
BRACKEN RIDGE,BRACKEN RIDGE,D1394,BARRETT STREET PARK (WATER RESERVE),12130,BARRETT ST PICNIC AREA,77707,TAP COMBINATION,Bubbler & 2 taps,-27.32010487,153.0313951,503106,6978109
BRACKEN RIDGE,BRACKEN RIDGE,D1394,BARRETT STREET PARK (WATER RESERVE),12124,BARRETT ST RES DOG OFF LEASH AREA,30800,TAP COMBINATION,"Bubbler, tap & dog bowl",-27.32125141,153.031547,503121,6977982
BRACKEN RIDGE,BRACKEN RIDGE,D1394,BARRETT STREET PARK (WATER RESERVE),12124,BARRETT ST RES DOG OFF LEASH AREA,77659,TAP COMBINATION,Bubbler 2 taps & dog bowl,-27.32148595,153.0323962,503205,6977956
BRACKEN RIDGE,BRIDGEMAN DOWNS,D2030,TRAVORTEN DRIVE PARK,11976,BALANCE OF PARK,37678,BUBBLER/DRINKING FOUNTAIN,Drinking Fountain,-27.33363251,153.0051759,500512,6976611
BRACKEN RIDGE,CARSELDINE,D0217,ASPLEY REST PARK,12327,GRAHAM RD PLAYGROUND,143087,TAP COMBINATION,Bubbler & 2 taps,-27.35584101,153.0153588,501519,6974151
BRACKEN RIDGE,CARSELDINE,D0735,PHILIP VAUGHAN PARK,12281,BALANCE OF PARK,66038,TAP COMBINATION,Bubbler & Tap,-27.35916396,153.008352,500826,6973783
BRACKEN RIDGE,CARSELDINE,D0741,CHATEAU STREET PARK,12276,CHATEAU ST PLAYGROUND,152759,TAP COMBINATION,Bubbler & Tap,-27.34665998,153.0084219,500833,6975168
BRACKEN RIDGE,CARSELDINE,D0799,NILKERIE STREET PARK,12191,NILKERIE ST PICNIC AREA,152539,TAP COMBINATION,Bubbler & Tap,-27.34626973,153.0252959,502502,6975211
BRACKEN RIDGE,CARSELDINE,D0817,BENSARA PLACE PARK,12167,BENSARA PLACE PLAYGROUND,152752,TAP COMBINATION,Bubbler & Tap,-27.35718674,153.0093327,500923,6974002
BRACKEN RIDGE,CARSELDINE,D0821,MATTHEW GARDINER PARK,12161,BALANCE OF PARK,21034,BUBBLER/DRINKING FOUNTAIN,Drinking Fountain,-27.35068531,153.0203123,502009,6974722
BRACKEN RIDGE,CARSELDINE,D1082,MATISSE STREET PARK,26536,MATISSE ST PICNIC AREA,152625,TAP COMBINATION,Bubbler & Tap,-27.34507878,153.020655,502043,6975343
BRACKEN RIDGE,CARSELDINE,D1245,STRAWBERRY FARM PARK,12133,MC CALLUM ST PLAYGROUND,34536,TAP COMBINATION,Bubbler & Tap,-27.34821237,153.0139827,501383,6974996
BRACKEN RIDGE,CARSELDINE,D1576,PAT RAFTER PARK,12144,PAT RAFTER PK DOG OFF LEASH AREA,43113,TAP COMBINATION,"Bubbler, tap & dog bowl",-27.34085483,153.0091696,500907,6975811
BRACKEN RIDGE,CARSELDINE,D1576,PAT RAFTER PARK,21963,PAT RAFTER PK PICNIC AREA,48740,TAP COMBINATION,Bubbler & 2 taps,-27.34137844,153.0094426,500934,6975753
BRACKEN RIDGE,CARSELDINE,D3015,COWIE ROAD PARK,34004,PLAYGROUND,192780,BUBBLER/DRINKING FOUNTAIN,Diabled access Bubbler Apollo 800,-27.33923768,153.019825,501961,6975990
BRACKEN RIDGE,FITZGIBBON,D0804,BILL BROWN SPORTS RESERVE,34104,ROGHAN RD DOG OFF LEASH AREA,192983,BUBBLER/DRINKING FOUNTAIN,Bubbler with dog bowl,-27.33943337,153.0348075,503443,6975968
BRACKEN RIDGE,FITZGIBBON,D0804,BILL BROWN SPORTS RESERVE,12175,ROGHAN RD 'HIDDEN-WORLD' DISTRICT PLAYGROUND,143511,BUBBLER/DRINKING FOUNTAIN,Diabled access Bubbler,-27.33959581,153.0350704,503469,6975950
BRACKEN RIDGE,FITZGIBBON,D0804,BILL BROWN SPORTS RESERVE,23984,ROGHAN RD PICNIC AREA,72058,BUBBLER/DRINKING FOUNTAIN,Drinking Fountain,-27.33955048,153.0358185,503543,6975955
BRACKEN RIDGE,ZILLMERE,D0224,LEN TREZONA PARK,16428,LEN TREZONA PK PLAYGROUND,152655,TAP COMBINATION,Bubbler & Tap,-27.36346579,153.0367362,503633,6973306
DEAGON,BOONDALL,D0238,BOONDALL PARK,13393,BOONDALL PK DOG OFF LEASH AREA,117309,TAP COMBINATION,"Bubbler, tap & dog bowl",-27.33805419,153.0560471,505544,6976120
DEAGON,BOONDALL,D0238,BOONDALL PARK,13393,BOONDALL PK DOG OFF LEASH AREA,31683,TAP COMBINATION,"Bubbler, tap & dog bowl",-27.33815333,153.0564515,505584,6976109
DEAGON,BOONDALL,D0240,DONNA PHILP PARK,13383,HOLME AVE PICNIC AREA,31707,BUBBLER/DRINKING FOUNTAIN,Bubbler,-27.35141192,153.065113,506440,6974640
DEAGON,BOONDALL,D0240,DONNA PHILP PARK,13379,HOLME AVE PLAYGROUND,107817,TAP COMBINATION,Bubbler & 2 taps,-27.35289248,153.065215,506450,6974476
DEAGON,BOONDALL,D0727,FRANK SLEEMAN PARK,13236,BALANCE OF PARK,43173,BUBBLER/DRINKING FOUNTAIN,Bubbler,-27.3610748,153.0588495,505820,6973570
DEAGON,BOONDALL,D0960,KEPPEL STREET PARK,13118,KEPPEL ST PLAYGROUND,117341,TAP COMBINATION,Bubbler & 2 taps,-27.34422082,153.0550392,505444,6975437
DEAGON,BOONDALL,D1158,MULBEAM PARK,13068,MULBEAN PK PICNIC AREA,180466,BUBBLER/DRINKING FOUNTAIN,NULL,-27.35145308,153.0531723,505259,6974636
DEAGON,BOONDALL,D1158,MULBEAM PARK,13065,BALANCE OF PARK,108202,TAP COMBINATION,Bubbler & 2 taps,-27.35187743,153.0531219,505254,6974589
DEAGON,BOONDALL,D1158,MULBEAM PARK,13069,MULBEAM PK BASKETBALL/NETBALL FACILITY,108209,TAP COMBINATION,Bubbler & 2 taps,-27.35214803,153.0537591,505317,6974559
DEAGON,BOONDALL,D1158,MULBEAM PARK,13069,MULBEAM PK BASKETBALL/NETBALL FACILITY,108205,TAP COMBINATION,Bubbler & 2 taps,-27.35179589,153.0538701,505328,6974598
DEAGON,BOONDALL,D1158,MULBEAM PARK,13065,BALANCE OF PARK,108201,TAP COMBINATION,Bubbler & 2 taps,-27.35135349,153.0539103,505332,6974647
DEAGON,BOONDALL,D1470,NORTHUMBRIA ROAD PARK,13058,COLLEGE WAY DOG OFF LEASH AREA,107902,TAP COMBINATION,Bubbler & 2 taps,-27.35768246,153.0732057,507240,6973945
DEAGON,BOONDALL,D1470,NORTHUMBRIA ROAD PARK,13058,COLLEGE WAY DOG OFF LEASH AREA,107898,TAP COMBINATION,Bubbler & 2 taps,-27.35751993,153.0732461,507244,6973963
DEAGON,BOONDALL,D1470,NORTHUMBRIA ROAD PARK,13058,COLLEGE WAY DOG OFF LEASH AREA,30790,TAP COMBINATION,"Bubbler, tap & dog bowl",-27.35690594,153.0733973,507259,6974031
DEAGON,BOONDALL,D1470,NORTHUMBRIA ROAD PARK,27024,COLLEGE WAY PICNIC AREA,107969,TAP COMBINATION,Bubbler 2 taps & dog bowl,-27.35729392,153.0738425,507303,6973988
DEAGON,BRIGHTON,D0274,BRIGHTON PARK,13365,BRIGHTON PK PICNIC AREA,105376,TAP COMBINATION,Bubbler & 2 taps,-27.2827364,153.0609503,506032,6982247
DEAGON,BRIGHTON,D0275,DECKER PARK,13354,DECKER PK DOG OFF LEASH AREA,30125,TAP COMBINATION,"Bubbler, tap & dog bowl",-27.28637377,153.0632057,506255,6981844
DEAGON,BRIGHTON,D0275,DECKER PARK,13351,DECKER PK DISTRICT PLAYGROUND,106291,TAP COMBINATION,Bubbler & 2 taps,-27.28628294,153.064398,506373,6981854
DEAGON,BRIGHTON,D0275,DECKER PARK,33204,DECKER PK FORESHORE NTH PICNIC AREA,104982,TAP COMBINATION,Bubbler & 2 taps,-27.28506406,153.0645489,506388,6981989
DEAGON,BRIGHTON,D0275,DECKER PARK,33204,DECKER PK FORESHORE NTH PICNIC AREA,3728,TAP COMBINATION,Bubbler & Tap,-27.28532585,153.0646298,506396,6981960
DEAGON,BRIGHTON,D0279,TENTH AVENUE PARK,13316,BALANCE OF PARK,3943,BUBBLER/DRINKING FOUNTAIN,Drinking Fountain,-27.30710189,153.0646222,506394,6979548
DEAGON,BRIGHTON,D0281,SANDGATE THIRD LAGOON RESERVE,13377,BASKERVILLE RD (PEACE PK) PICNIC AREA,78777,TAP COMBINATION,Bubbler & Tap,-27.30959799,153.0544966,505392,6979272
DEAGON,BRIGHTON,D0281,SANDGATE THIRD LAGOON RESERVE,13377,BASKERVILLE RD (PEACE PK) PICNIC AREA,78771,TAP COMBINATION,Bubbler & Tap,-27.31018436,153.0556591,505507,6979207
DEAGON,DEAGON,D0283,DEAGON SPORTSGROUND PARK,13284,SANDGATE - REDCLIFFE DISTRICT CRICKET FACILITY,38240,TAP COMBINATION,Bubbler & Tap,-27.32197234,153.0623667,506170,6977901
DEAGON,DEAGON,D0283,DEAGON SPORTSGROUND PARK,13285,BALANCE OF PARK,32006,TAP COMBINATION,Bubbler & Tap,-27.32070801,153.0632352,506256,6978041
DEAGON,DEAGON,D0291,STANLEY PARK,13214,STANLEY PK PLAYGROUND,15957,TAP COMBINATION,Bubbler & Tap,-27.3251395,153.0661287,506542,6977550
DEAGON,SANDGATE,D0276,SANDGATE FORESHORES PARK,13344,SANDGATE SWIMMING POOL,75542,BUBBLER/DRINKING FOUNTAIN,NULL,-27.31211061,153.068668,506794,6978993
DEAGON,SANDGATE,D0276,SANDGATE FORESHORES PARK,13337,BALANCE OF PARK,106095,BUBBLER/DRINKING FOUNTAIN,Drinking fountain with bowl and drain,-27.32033207,153.0749299,507413,6978082
DEAGON,SANDGATE,D0276,SANDGATE FORESHORES PARK,13341,SHORNCLIFFE PIER (PLAYGROUND) PICNIC AREA,106930,BUBBLER/DRINKING FOUNTAIN,Drinking fountain with bowl and drain,-27.32322492,153.0840696,508317,6977761
DEAGON,SANDGATE,D0276,SANDGATE FORESHORES PARK,27527,SHORNCLIFFE PIER METROPOLITAN PLAYGROUND,11218,BUBBLER/DRINKING FOUNTAIN,Drinking Fountain,-27.32376627,153.084636,508373,6977701
DEAGON,SANDGATE,D0276,SANDGATE FORESHORES PARK,13337,BALANCE OF PARK,3824,BUBBLER/DRINKING FOUNTAIN,Drinking Fountain,-27.32972384,153.0862984,508537,6977041
DEAGON,SANDGATE,D0276,SANDGATE FORESHORES PARK,27529,FRANK DOYLE PK PICNIC AREA,32050,BUBBLER/DRINKING FOUNTAIN,Drinking Fountain,-27.32911841,153.0871774,508624,6977108
DEAGON,SANDGATE,D0276,SANDGATE FORESHORES PARK,27545,RAAF WWII PK PICNIC AREA (BRIGHTON),105337,TAP COMBINATION,Bubbler & Tap,-27.29290953,153.0646747,506400,6981120
DEAGON,SANDGATE,D0276,SANDGATE FORESHORES PARK,13337,BALANCE OF PARK,106759,TAP COMBINATION,Bubbler & 2 taps,-27.3042304,153.0657424,506505,6979866
DEAGON,SANDGATE,D0276,SANDGATE FORESHORES PARK,13337,BALANCE OF PARK,75478,TAP COMBINATION,Bubbler & Tap,-27.31157811,153.0683442,506762,6979052
DEAGON,SANDGATE,D0276,SANDGATE FORESHORES PARK,13337,BALANCE OF PARK,3823,TAP COMBINATION,Bubbler & Tap,-27.31211061,153.068668,506794,6978993
DEAGON,SANDGATE,D0276,SANDGATE FORESHORES PARK,13344,SANDGATE SWIMMING POOL,105951,TAP COMBINATION,Bubbler & Tap,-27.31187587,153.068678,506795,6979019
DEAGON,SANDGATE,D0276,SANDGATE FORESHORES PARK,13337,BALANCE OF PARK,105971,TAP COMBINATION,Bubbler & Tap,-27.31297721,153.0688808,506815,6978897
DEAGON,SANDGATE,D0276,SANDGATE FORESHORES PARK,27539,SANDGATE POOL PLAYSPACE,68754,TAP COMBINATION,"Flipper"""" special for poroject - basin & dog bowl",-27.31285072,153.0690829,506835,6978911
DEAGON,SANDGATE,D0276,SANDGATE FORESHORES PARK,13337,BALANCE OF PARK,105950,TAP COMBINATION,Bubbler & Tap,-27.31172207,153.0693449,506861,6979036
DEAGON,SANDGATE,D0276,SANDGATE FORESHORES PARK,27537,ARTHUR DAVIS PK PICNIC AREA,105947,TAP COMBINATION,Bubbler & Tap,-27.31337422,153.0693561,506862,6978853
DEAGON,SANDGATE,D0276,SANDGATE FORESHORES PARK,13337,BALANCE OF PARK,68743,TAP COMBINATION,"Flipper"""" special for poroject - basin & dog bowl",-27.31409642,153.0694677,506873,6978773
DEAGON,SANDGATE,D0276,SANDGATE FORESHORES PARK,27537,ARTHUR DAVIS PK PICNIC AREA,105948,TAP COMBINATION,Bubbler & Tap,-27.3132026,153.0695278,506879,6978872
DEAGON,SANDGATE,D0276,SANDGATE FORESHORES PARK,13337,BALANCE OF PARK,68748,TAP COMBINATION,"Flipper"""" special for poroject - basin & dog bowl",-27.31581114,153.0707221,506997,6978583
DEAGON,SANDGATE,D0276,SANDGATE FORESHORES PARK,13337,BALANCE OF PARK,33508,TAP COMBINATION,"Bubbler, tap & dog bowl",-27.31581114,153.0707221,506997,6978583
DEAGON,SANDGATE,D0276,SANDGATE FORESHORES PARK,25229,BRIGTON FORESHORE SHARED PATHWAY NETWORK,68742,TAP COMBINATION,"Flipper"""" special for poroject - basin & dog bowl",-27.31581114,153.0707221,506997,6978583
DEAGON,SANDGATE,D0276,SANDGATE FORESHORES PARK,13349,SANDGATE FORESHORE SHARED PATHWAY NETWORK,68744,TAP COMBINATION,"Flipper"""" special for poroject - basin & dog bowl",-27.31676765,153.0716728,507091,6978477
DEAGON,SANDGATE,D0276,SANDGATE FORESHORES PARK,13337,BALANCE OF PARK,68745,TAP COMBINATION,"Flipper"""" special for poroject - basin & dog bowl",-27.31712858,153.072047,507128,6978437
DEAGON,SANDGATE,D0276,SANDGATE FORESHORES PARK,27535,FLINDERS PDE (SECOND AVE) PICNIC AREA,3822,TAP COMBINATION,Bubbler & Tap,-27.31802204,153.0726945,507192,6978338
DEAGON,SANDGATE,D0276,SANDGATE FORESHORES PARK,13335,LOVERS WALK (SHORNCLIFFE),68755,TAP COMBINATION,"Flipper"""" special for poroject - basin & dog bowl",-27.31802204,153.0726945,507192,6978338
DEAGON,SANDGATE,D0276,SANDGATE FORESHORES PARK,27535,FLINDERS PDE (SECOND AVE) PICNIC AREA,68746,TAP COMBINATION,"Flipper"""" special for poroject - basin & dog bowl",-27.31803102,153.0727754,507200,6978337
DEAGON,SANDGATE,D0276,SANDGATE FORESHORES PARK,13337,BALANCE OF PARK,68750,TAP COMBINATION,"Flipper"""" special for poroject - basin & dog bowl",-27.32048546,153.0750917,507429,6978065
DEAGON,SANDGATE,D0276,SANDGATE FORESHORES PARK,13335,LOVERS WALK (SHORNCLIFFE),68749,TAP COMBINATION,"Flipper"""" special for poroject - basin & dog bowl",-27.32197325,153.0784789,507764,6977900
DEAGON,SANDGATE,D0276,SANDGATE FORESHORES PARK,13335,LOVERS WALK (SHORNCLIFFE),68752,TAP COMBINATION,"Flipper"""" special for poroject - basin & dog bowl",-27.32214357,153.0806219,507976,6977881
DEAGON,SANDGATE,D0276,SANDGATE FORESHORES PARK,13348,LOVERS WALK PICNIC AREA (SHORNCLIFFE),68753,TAP COMBINATION,"Flipper"""" special for poroject - basin & dog bowl",-27.32214357,153.0806219,507976,6977881
DEAGON,SANDGATE,D0276,SANDGATE FORESHORES PARK,13348,LOVERS WALK PICNIC AREA (SHORNCLIFFE),68751,TAP COMBINATION,"Flipper"""" special for poroject - basin & dog bowl",-27.32199861,153.0815012,508063,6977897
DEAGON,SANDGATE,D0276,SANDGATE FORESHORES PARK,13337,BALANCE OF PARK,104764,TAP COMBINATION,Bubbler & 2 taps,-27.32945254,153.087026,508609,6977071
DEAGON,SANDGATE,D0276,SANDGATE FORESHORES PARK,13334,CABBAGE TREE HEAD (SHORNCLIFFE) PATHWAY NETWORK,68756,TAP COMBINATION,"Flipper"""" special for poroject - basin & dog bowl",-27.32911841,153.0871774,508624,6977108
DEAGON,SANDGATE,D0284,SANDGATE SECOND LAGOON RESERVE,33186,SOUTHERDEN ST NTH PICNIC AREA,79521,TAP COMBINATION,Bubbler & Tap,-27.31419898,153.0625847,506192,6978762
DEAGON,SANDGATE,D0284,SANDGATE SECOND LAGOON RESERVE,13274,ROTARY PK (SOUTHERDEN ST) PICNIC AREA,78642,TAP COMBINATION,"Bubbler, tap & dog bowl",-27.31920025,153.0633456,506267,6978208
DEAGON,SANDGATE,D0284,SANDGATE SECOND LAGOON RESERVE,13276,DEAGON ST PICNIC AREA,38263,TAP COMBINATION,Bubbler & 2 Taps,-27.31436062,153.0644849,506380,6978744
DEAGON,SANDGATE,D0285,SANDGATE MEMORIAL PARK,15316,SANDGATE MEMORIAL,11144,BUBBLER/DRINKING FOUNTAIN,Drinking Fountain,-27.32059661,153.0696638,506892,6978053
DEAGON,SANDGATE,D0292,EINBUNPIN LAGOON PARK,13209,BALANCE OF PARK,181805,BUBBLER/DRINKING FOUNTAIN,Diabled access Bubbler Apollo 800,-27.31940543,153.0685815,506785,6978185
DEAGON,SANDGATE,D0292,EINBUNPIN LAGOON PARK,13209,BALANCE OF PARK,181804,BUBBLER/DRINKING FOUNTAIN,Diabled access Bubbler Apollo 800,-27.31986585,153.0686121,506788,6978134
DEAGON,SANDGATE,D0292,EINBUNPIN LAGOON PARK,29705,EINBUNPIN LAGOON PATHWAY NETWORK,49142,TAP COMBINATION,Bubbler & tap,-27.31985719,153.067854,506713,6978135
DEAGON,SANDGATE,D0643,CURLEW PARK,13183,CURLEW PK COMMUNITY SPORTS FACILITIES,1595,TAP COMBINATION,Bubbler & Tap,-27.32535352,153.0715267,507076,6977526
DEAGON,SANDGATE,D0643,CURLEW PARK,13183,CURLEW PK COMMUNITY SPORTS FACILITIES,31899,TAP COMBINATION,Bubbler & Tap,-27.32396284,153.0721829,507141,6977680
DEAGON,SANDGATE,D0643,CURLEW PARK,13185,CURLEW PK DOG OFF LEASH AREA,107164,TAP COMBINATION,Bubbler & 2 taps,-27.32622837,153.0732255,507244,6977429
DEAGON,SANDGATE,D0643,CURLEW PARK,13185,CURLEW PK DOG OFF LEASH AREA,107163,TAP COMBINATION,Bubbler & 2 taps,-27.32581302,153.0733364,507255,6977475
DEAGON,SANDGATE,D0643,CURLEW PARK,13187,BALANCE OF PARK,107017,TAP COMBINATION,Bubbler & 2 taps,-27.32416973,153.0736487,507286,6977657
DEAGON,SANDGATE,D0643,CURLEW PARK,13187,BALANCE OF PARK,107016,TAP COMBINATION,Bubbler & 2 taps,-27.32388982,153.0737193,507293,6977688
DEAGON,SHORNCLIFFE,D0288,MOORA PARK,13242,BALANCE OF PARK,115980,TAP COMBINATION,Bubbler & 2 taps,-27.32452466,153.0845962,508369,6977617
DEAGON,SHORNCLIFFE,D0288,MOORA PARK,13241,MOORA PK PLAYGROUND,115977,TAP COMBINATION,Bubbler & Tap,-27.32524662,153.0850718,508416,6977537
DEAGON,SHORNCLIFFE,D0288,MOORA PARK,13242,BALANCE OF PARK,115981,TAP COMBINATION,Bubbler 2 taps & dog bowl,-27.32488545,153.0851423,508423,6977577
DEAGON,SHORNCLIFFE,D0288,MOORA PARK,13242,BALANCE OF PARK,116011,TAP COMBINATION,Bubbler 2 taps & dog bowl,-27.32481279,153.0858498,508493,6977585
DEAGON,TAIGUM,D1135,HAYWAL STREET PARK,13142,BALANCE OF PARK,178984,BUBBLER/DRINKING FOUNTAIN,NULL,-27.34647978,153.0499245,504938,6975187
DEAGON,TAIGUM,D1727,JAGERA CIRCUIT PARK,13036,BALANCE OF PARK,155491,BUBBLER/DRINKING FOUNTAIN,Drinking Fountain,-27.34111906,153.0439472,504347,6975781
DEAGON,ZILLMERE,D0008,MUNGO SCOTT PARK,16472,MUNGO SCOTT PK PLAYGROUND,108358,TAP COMBINATION,Bubbler & 2 taps,-27.35321831,153.0387752,503835,6974441
DEAGON,ZILLMERE,D0241,VICTOR GRENNING PARK,16349,VICTOR GRENNING PK PLAYGROUND,9771,TAP COMBINATION,Bubbler & Tap,-27.35646716,153.0431444,504267,6974081
DEAGON,ZILLMERE,D0241,VICTOR GRENNING PARK,16353,VICTOR GRENNING PK PICNIC AREA,108355,TAP COMBINATION,Bubbler & 2 taps,-27.35591641,153.0432655,504279,6974142
DEAGON,ZILLMERE,D0242,JOSEPH LEE PARK,16346,JOSEPH LEE PK PICNIC AREA,108264,TAP COMBINATION,Bubbler & 2 taps,-27.35285422,153.0482894,504776,6974481
DEAGON,ZILLMERE,D0243,O CALLAGHAN PARK,17874,BRISBANE DEVILS SOFTBALL FACILITY,108114,TAP COMBINATION,Bubbler & 2 taps,-27.44408923,153.0242253,502394,6964376
DEAGON,ZILLMERE,D0243,O CALLAGHAN PARK,17562,NTH STAR FOOTBALL (SOCCER) & CRICKET FACILITY,81923,TAP COMBINATION,Bubbler & 2 taps,-27.36075613,153.0411136,504066,6973606
DEAGON,ZILLMERE,D0243,O CALLAGHAN PARK,17874,BRISBANE DEVILS SOFTBALL FACILITY,108176,TAP COMBINATION,Bubbler & 2 taps,-27.36378026,153.0421259,504166,6973271
DEAGON,ZILLMERE,D0243,O CALLAGHAN PARK,16337,O CALLAGHAN PK PICNIC AREA,9808,TAP COMBINATION,Bubbler & Tap,-27.36149566,153.0436722,504319,6973524
DEAGON,ZILLMERE,D1178,LAMBERT MCBRIDE PARK,16294,LAMBERT MCBRIDE PK PLAYGROUND,152581,TAP COMBINATION,Bubbler & Tap,-27.35792714,153.0507992,505024,6973919
DEAGON,ZILLMERE,D1337,BLUE GUM PARK,16300,BALANCE OF PARK,178995,BUBBLER/DRINKING FOUNTAIN,NULL,-27.35027595,153.0357107,503532,6974767
HAMILTON,ALBION,D0169,CROSBY PARK,15614,BALANCE OF PARK,192865,BUBBLER/DRINKING FOUNTAIN,NULL,-27.43564173,153.0484064,504784,6965311
HAMILTON,ALBION,D0169,CROSBY PARK,15613,ROYAL TCE DOG OFF LEASH AREA,78953,TAP COMBINATION,Bubbler & 2 taps,-27.43566874,153.0485986,504803,6965308
HAMILTON,ALBION,D0170,YOWOGGERA  PARK,15601,BALANCE OF PARK,121685,TAP COMBINATION,Bubbler & Tap,-27.43819866,153.0422553,504176,6965028
HAMILTON,ALBION,D0170,YOWOGGERA  PARK,15601,BALANCE OF PARK,121684,TAP COMBINATION,Bubbler & Tap,-27.43865905,153.0423972,504190,6964977
HAMILTON,ASCOT,D0166,ASCOT PARK,15636,ASCOT PK HALF COURT,117155,TAP COMBINATION,Bubbler & 2 taps,-27.42995725,153.0630242,506229,6965940
HAMILTON,ASCOT,D0172,ORIEL PARK,15593,WREN ST DISTRICT PLAYGROUND,12274,BUBBLER/DRINKING FOUNTAIN,Drinking Fountain,-27.42953532,153.0574996,505683,6965987
HAMILTON,ASCOT,D0172,ORIEL PARK,15587,BALANCE OF PARK,112449,TAP COMBINATION,Bubbler & 2 taps,-27.42995948,153.0578742,505720,6965940
HAMILTON,ASCOT,D0172,ORIEL PARK,15587,BALANCE OF PARK,112428,TAP COMBINATION,Bubbler & 2 taps,-27.4289664,153.0578737,505720,6966050
HAMILTON,ASCOT,D0836,MIKADO STREET PARK,15492,MIKADO ST PLAYGROUND,112401,TAP COMBINATION,Bubbler & 2 taps,-27.43377106,153.0535051,505288,6965518
HAMILTON,BOWEN HILLS,D0085,PERRY PARK,15643,BALANCE OF PARK,45836,TAP COMBINATION,Bubbler & 2 taps,-27.44431989,153.0414987,504101,6964350
HAMILTON,CLAYFIELD,D0463,KALINGA PARK,15546,KALINGA PK 'THE VINES' METROPOLITAN PLAYGROUND,45777,BUBBLER/DRINKING FOUNTAIN,NULL,-27.40598352,153.0513573,505077,6968596
HAMILTON,CLAYFIELD,D0463,KALINGA PARK,15547,BALANCE OF PARK,5750,BUBBLER/DRINKING FOUNTAIN,NULL,-27.4076716,153.0518133,505122,6968409
HAMILTON,CLAYFIELD,D0463,KALINGA PARK,15553,KEDRON BROOK SHARED PATHWAY NETWORK,189466,TAP COMBINATION,Bubbler & Tap,-27.40722985,153.0501035,504953,6968458
HAMILTON,CLAYFIELD,D0463,KALINGA PARK,15543,BERTHA ST DOG OFF LEASH AREA,189530,TAP COMBINATION,Bubbler 2 taps & dog bowl,-27.40617332,153.0507808,505020,6968575
